"id","showing_id","day_id","cinema_id","payment_type_id","netto_price","brutto_price","ticket_count"
"604","3936","723","23","3","19.99","24.59","2"
"605","3867","739","23","2","19.99","24.59","4"
"606","739","1427","14","1","23.99","29.51","4"
"607","2517","330","27","4","22.99","28.28","1"
"608","3829","958","5","3","23.99","29.51","2"
"609","2419","1439","11","4","22.99","28.28","4"
"610","275","324","19","5","29.99","36.89","4"
"611","1542","1193","5","1","22.99","28.28","4"
"612","3835","1270","10","5","39.99","49.19","3"
"613","2214","598","33","1","39.99","49.19","1"
"614","554","8","26","1","39.99","49.19","4"
"615","3317","1254","26","1","22.99","28.28","3"
"616","759","1261","8","2","29.99","36.89","2"
"617","2383","461","10","4","22.99","28.28","1"
"618","1506","594","25","5","39.99","49.19","3"
"619","2792","20","28","2","39.99","49.19","4"
"620","2970","265","6","1","22.99","28.28","4"
"621","2406","960","21","2","22.99","28.28","3"
"622","1324","1078","4","2","29.99","36.89","3"
"623","2461","133","18","4","29.99","36.89","4"
"624","2368","194","12","1","19.99","24.59","4"
"625","1794","409","31","5","22.99","28.28","3"
"626","752","1361","16","1","23.99","29.51","4"
"627","3773","1339","29","1","39.99","49.19","3"
"628","109","163","11","5","21.99","27.05","4"
"629","2983","214","1","3","39.99","49.19","4"
"630","1206","1283","33","2","22.99","28.28","3"
"631","3693","783","27","5","19.99","24.59","3"
"632","2915","588","2","3","23.99","29.51","1"
"633","1154","344","2","5","19.99","24.59","1"
"634","3129","1332","7","5","29.99","36.89","4"
"635","3226","681","13","3","29.99","36.89","4"
"636","3829","653","13","1","20.99","25.82","2"
"637","1307","668","27","2","29.99","36.89","3"
"638","1504","606","29","4","20.99","25.82","1"
"639","1412","1096","3","2","23.99","29.51","1"
"640","3638","1365","22","2","39.99","49.19","3"
"641","1789","1406","13","5","20.99","25.82","4"
"642","3525","1153","18","2","19.99","24.59","1"
"643","235","104","18","4","23.99","29.51","4"
"644","1421","866","25","4","21.99","27.05","2"
"645","2544","620","7","3","23.99","29.51","1"
"646","2410","275","29","4","22.99","28.28","1"
"647","3962","1026","21","4","20.99","25.82","4"
"648","1689","501","25","3","29.99","36.89","4"
"649","2835","1018","33","5","29.99","36.89","3"
"650","2020","1134","5","2","20.99","25.82","2"
"651","2095","50","20","4","22.99","28.28","2"
"652","3650","870","25","3","21.99","27.05","4"
"653","1521","1061","32","1","39.99","49.19","4"
"654","3555","972","23","5","22.99","28.28","2"
"655","3143","561","4","2","21.99","27.05","1"
"656","785","93","21","4","23.99","29.51","2"
"657","3045","204","29","5","22.99","28.28","1"
"658","3860","1090","24","1","29.99","36.89","1"
"659","3490","774","12","5","22.99","28.28","1"
"660","472","844","9","1","39.99","49.19","1"
"661","3489","1211","15","5","20.99","25.82","3"
"662","3615","1024","33","3","19.99","24.59","1"
"663","1410","1044","16","2","19.99","24.59","4"
"664","2583","152","13","4","22.99","28.28","3"
"665","2601","521","15","3","23.99","29.51","4"
"666","893","775","5","3","39.99","49.19","2"
"667","2351","828","23","3","39.99","49.19","2"
"668","1934","732","29","1","29.99","36.89","1"
"669","3446","581","22","4","39.99","49.19","1"
"670","275","139","23","3","21.99","27.05","2"
"671","1737","640","1","5","20.99","25.82","4"
"672","2171","779","32","2","21.99","27.05","2"
"673","3913","421","16","4","20.99","25.82","4"
"674","1837","724","7","3","20.99","25.82","1"
"675","3275","625","17","5","21.99","27.05","2"
"676","1861","1266","22","3","21.99","27.05","1"
"677","571","214","21","4","21.99","27.05","1"
"678","3573","784","20","1","19.99","24.59","1"
"679","3428","944","17","2","21.99","27.05","2"
"680","2626","951","23","4","23.99","29.51","4"
"681","2701","919","11","2","39.99","49.19","3"
"682","2131","703","31","1","20.99","25.82","4"
"683","1741","1213","12","1","22.99","28.28","2"
"684","3425","433","20","4","19.99","24.59","2"
"685","145","903","12","2","22.99","28.28","2"
"686","1190","51","8","3","22.99","28.28","3"
"687","2650","168","30","1","19.99","24.59","1"
"688","251","988","21","5","20.99","25.82","4"
"689","2149","415","19","5","23.99","29.51","1"
"690","3007","720","28","3","22.99","28.28","3"
"691","3261","754","5","4","39.99","49.19","2"
"692","3547","533","32","1","19.99","24.59","4"
"693","2124","1296","8","1","29.99","36.89","3"
"694","830","66","23","5","21.99","27.05","4"
"695","1328","306","10","3","39.99","49.19","1"
"696","1212","1036","20","2","29.99","36.89","2"
"697","1644","1227","17","1","29.99","36.89","1"
"698","623","1408","10","3","21.99","27.05","2"
"699","2518","34","5","2","29.99","36.89","2"
"700","3626","315","16","2","22.99","28.28","1"
"701","1515","1348","4","4","23.99","29.51","2"
"702","1236","207","12","1","20.99","25.82","3"
"703","2855","287","14","2","20.99","25.82","3"
"704","3420","553","8","4","39.99","49.19","3"
"705","1418","313","10","4","29.99","36.89","1"
"706","2163","524","10","1","39.99","49.19","1"
"707","172","513","13","4","21.99","27.05","4"
"708","2465","916","11","5","23.99","29.51","2"
"709","3468","476","31","3","21.99","27.05","1"
"710","2560","775","11","4","23.99","29.51","4"
"711","3923","981","28","4","29.99","36.89","4"
"712","3263","1302","1","5","29.99","36.89","2"
"713","299","641","14","4","22.99","28.28","2"
"714","419","95","28","4","19.99","24.59","2"
"715","1638","484","29","2","21.99","27.05","4"
"716","861","499","5","3","22.99","28.28","2"
"717","923","1252","17","2","39.99","49.19","3"
"718","2219","355","25","5","39.99","49.19","3"
"719","243","1143","14","2","19.99","24.59","2"
"720","1745","1069","26","5","22.99","28.28","4"
"721","183","786","23","5","39.99","49.19","1"
"722","1083","188","9","4","29.99","36.89","4"
"723","1755","1232","16","1","19.99","24.59","3"
"724","970","1000","13","3","20.99","25.82","1"
"725","610","1252","31","4","23.99","29.51","4"
"726","1260","626","7","4","29.99","36.89","2"
"727","509","995","15","4","23.99","29.51","4"
"728","682","640","1","2","20.99","25.82","2"
"729","574","575","20","1","20.99","25.82","1"
"730","3590","109","3","4","29.99","36.89","1"
"731","3637","1098","20","3","19.99","24.59","3"
"732","3956","870","9","1","29.99","36.89","4"
"733","129","555","16","4","21.99","27.05","4"
"734","990","989","15","5","39.99","49.19","2"
"735","1577","88","10","2","21.99","27.05","3"
"736","290","298","3","5","39.99","49.19","4"
"737","861","451","29","1","29.99","36.89","3"
"738","1395","285","22","5","29.99","36.89","4"
"739","2228","818","15","4","19.99","24.59","4"
"740","754","257","4","5","22.99","28.28","3"
"741","1899","550","26","1","20.99","25.82","4"
"742","1582","958","12","3","20.99","25.82","2"
"743","3005","416","30","2","39.99","49.19","2"
"744","2139","792","30","1","19.99","24.59","4"
"745","2450","360","27","4","19.99","24.59","1"
"746","118","128","11","2","22.99","28.28","3"
"747","2016","596","15","2","20.99","25.82","3"
"748","1670","218","22","2","21.99","27.05","2"
"749","2230","1288","17","2","23.99","29.51","2"
"750","2176","710","29","5","39.99","49.19","3"
"751","243","1155","30","3","39.99","49.19","3"
"752","1894","1344","19","4","23.99","29.51","2"
"753","3084","865","10","1","39.99","49.19","4"
"754","764","450","31","5","29.99","36.89","4"
"755","1884","554","23","5","23.99","29.51","3"
"756","2814","585","31","3","19.99","24.59","1"
"757","3612","1424","1","1","29.99","36.89","1"
"758","64","252","9","3","20.99","25.82","1"
"759","3584","697","4","2","29.99","36.89","2"
"760","2937","511","30","5","22.99","28.28","2"
"761","640","684","2","2","22.99","28.28","3"
"762","3863","1308","20","2","22.99","28.28","4"
"763","1943","128","16","1","19.99","24.59","3"
"764","514","1400","1","5","23.99","29.51","2"
"765","539","1199","4","3","19.99","24.59","3"
"766","3001","1236","2","2","21.99","27.05","1"
"767","920","1425","26","5","39.99","49.19","1"
"768","3494","360","7","1","21.99","27.05","1"
"769","804","1184","33","3","39.99","49.19","3"
"770","2319","385","29","1","20.99","25.82","2"
"771","372","883","19","2","29.99","36.89","3"
"772","957","718","15","5","21.99","27.05","1"
"773","256","672","17","1","21.99","27.05","1"
"774","405","364","29","5","20.99","25.82","3"
"775","2272","293","30","2","23.99","29.51","4"
"776","212","365","18","1","29.99","36.89","3"
"777","1228","1094","26","2","19.99","24.59","4"
"778","844","1144","24","1","19.99","24.59","2"
"779","2384","686","31","3","23.99","29.51","4"
"780","2403","270","5","2","23.99","29.51","1"
"781","3899","1164","30","5","20.99","25.82","1"
"782","552","576","32","5","21.99","27.05","3"
"783","1797","191","1","1","19.99","24.59","1"
"784","3974","157","6","2","23.99","29.51","2"
"785","1121","596","32","5","23.99","29.51","2"
"786","1478","582","32","1","19.99","24.59","2"
"787","2058","604","7","4","20.99","25.82","2"
"788","466","249","9","3","39.99","49.19","3"
"789","2323","38","27","3","29.99","36.89","1"
"790","2375","1088","1","2","29.99","36.89","1"
"791","2882","718","8","5","20.99","25.82","3"
"792","3426","480","33","4","39.99","49.19","4"
"793","3892","1159","9","4","19.99","24.59","1"
"794","1126","1135","26","4","29.99","36.89","4"
"795","3126","1328","19","3","22.99","28.28","4"
"796","2874","1283","2","3","22.99","28.28","1"
"797","2133","702","30","3","22.99","28.28","4"
"798","1110","128","28","1","29.99","36.89","3"
"799","169","320","30","1","20.99","25.82","4"
"800","395","1019","8","4","23.99","29.51","1"
"801","812","1372","27","3","19.99","24.59","2"
"802","3722","341","24","5","29.99","36.89","2"
"803","2157","833","14","2","39.99","49.19","4"
"804","1655","1351","9","2","19.99","24.59","3"
"805","1173","508","31","5","21.99","27.05","3"
"806","1663","1234","14","2","20.99","25.82","3"
"807","3818","192","24","1","39.99","49.19","3"
"808","2888","821","11","1","23.99","29.51","2"
"809","822","1086","18","5","23.99","29.51","3"
"810","3258","359","10","3","23.99","29.51","1"
"811","470","1281","18","4","39.99","49.19","1"
"812","745","40","4","4","23.99","29.51","4"
"813","2197","622","11","5","21.99","27.05","4"
"814","284","648","24","4","21.99","27.05","4"
"815","131","356","20","2","39.99","49.19","2"
"816","275","806","5","4","21.99","27.05","4"
"817","673","128","3","4","22.99","28.28","4"
"818","3863","67","26","4","22.99","28.28","2"
"819","96","336","25","5","21.99","27.05","2"
"820","1729","1245","2","3","39.99","49.19","4"
"821","3687","1177","6","5","22.99","28.28","3"
"822","255","297","13","2","29.99","36.89","1"
"823","3244","651","13","2","29.99","36.89","2"
"824","2564","1457","9","3","19.99","24.59","4"
"825","1680","250","6","4","39.99","49.19","3"
"826","3229","1255","13","4","23.99","29.51","2"
"827","608","700","16","4","39.99","49.19","4"
"828","3175","23","23","2","23.99","29.51","3"
"829","757","1404","17","1","39.99","49.19","3"
"830","2243","955","20","1","39.99","49.19","2"
"831","1778","1353","14","5","21.99","27.05","1"
"832","3719","572","29","1","29.99","36.89","1"
"833","1763","341","27","1","29.99","36.89","2"
"834","1821","990","5","5","19.99","24.59","3"
"835","1829","117","27","2","29.99","36.89","2"
"836","3394","665","31","5","23.99","29.51","4"
"837","1038","1457","10","5","29.99","36.89","3"
"838","2871","1288","31","1","23.99","29.51","2"
"839","2912","1011","27","5","39.99","49.19","2"
"840","2897","481","13","3","22.99","28.28","4"
"841","1356","623","29","2","21.99","27.05","2"
"842","1288","188","12","1","29.99","36.89","4"
"843","484","1399","13","4","39.99","49.19","4"
"844","3118","1128","2","4","39.99","49.19","2"
"845","2432","876","17","4","20.99","25.82","2"
"846","2047","158","10","5","29.99","36.89","4"
"847","3205","1183","4","1","19.99","24.59","1"
"848","2733","835","25","5","21.99","27.05","1"
"849","242","51","28","4","23.99","29.51","3"
"850","271","1343","14","5","20.99","25.82","3"
"851","1344","1141","9","5","39.99","49.19","3"
"852","2600","1253","29","3","39.99","49.19","2"
"853","1259","760","7","5","29.99","36.89","1"
"854","2521","1067","12","3","19.99","24.59","4"
"855","775","534","33","4","21.99","27.05","1"
"856","1733","66","29","5","19.99","24.59","2"
"857","1483","550","14","5","22.99","28.28","3"
"858","2283","1312","27","5","20.99","25.82","2"
"859","983","1388","12","4","20.99","25.82","4"
"860","3193","1359","19","5","19.99","24.59","4"
"861","1573","289","21","5","23.99","29.51","1"
"862","589","1106","32","5","20.99","25.82","3"
"863","534","841","10","5","29.99","36.89","3"
"864","2346","162","11","5","23.99","29.51","2"
"865","3413","794","29","5","22.99","28.28","2"
"866","711","529","21","5","20.99","25.82","3"
"867","778","1416","18","4","39.99","49.19","1"
"868","1583","478","27","2","39.99","49.19","4"
"869","2767","307","2","2","39.99","49.19","1"
"870","3133","340","29","1","29.99","36.89","1"
"871","2915","10","3","1","23.99","29.51","2"
"872","3035","380","30","5","19.99","24.59","4"
"873","129","481","7","4","19.99","24.59","1"
"874","3106","669","15","5","23.99","29.51","4"
"875","2120","1416","27","2","39.99","49.19","1"
"876","3141","444","17","5","21.99","27.05","1"
"877","450","1162","33","3","22.99","28.28","1"
"878","1027","4","24","1","23.99","29.51","3"
"879","336","439","14","3","29.99","36.89","2"
"880","1953","1328","27","3","22.99","28.28","2"
"881","1127","1314","21","5","19.99","24.59","4"
"882","2790","254","9","2","29.99","36.89","2"
"883","771","875","5","4","29.99","36.89","3"
"884","3946","1405","15","5","20.99","25.82","3"
"885","2054","490","15","5","22.99","28.28","1"
"886","977","1280","15","4","20.99","25.82","3"
"887","3214","345","22","4","23.99","29.51","2"
"888","447","560","25","1","23.99","29.51","4"
"889","2526","1101","4","2","19.99","24.59","4"
"890","1186","158","22","4","20.99","25.82","3"
"891","1796","714","29","5","22.99","28.28","1"
"892","2384","7","32","4","29.99","36.89","3"
"893","3971","1264","8","4","23.99","29.51","3"
"894","742","315","32","1","23.99","29.51","2"
"895","1542","792","4","5","21.99","27.05","3"
"896","2610","265","25","3","19.99","24.59","1"
"897","763","1167","23","4","21.99","27.05","3"
"898","2686","1459","9","3","39.99","49.19","1"
"899","2449","718","6","2","21.99","27.05","3"
"900","3120","648","2","3","23.99","29.51","1"
"901","2431","271","30","2","20.99","25.82","4"
"902","3430","715","9","5","23.99","29.51","1"
"903","1464","625","3","1","20.99","25.82","1"
"904","3712","189","19","3","29.99","36.89","2"
"905","264","1015","33","5","21.99","27.05","1"
"906","3821","1287","16","1","29.99","36.89","4"
"907","2531","1413","2","4","23.99","29.51","3"
"908","3900","542","8","1","20.99","25.82","1"
"909","68","553","12","5","21.99","27.05","4"
"910","666","1426","1","2","39.99","49.19","3"
"911","1928","458","22","3","29.99","36.89","2"
"912","3034","296","16","3","39.99","49.19","1"
"913","2135","1086","28","3","23.99","29.51","1"
"914","143","949","17","2","20.99","25.82","2"
"915","2909","246","18","1","19.99","24.59","1"
"916","801","304","23","2","22.99","28.28","2"
"917","1200","996","33","5","22.99","28.28","4"
"918","578","559","30","2","29.99","36.89","4"
"919","1409","414","3","1","19.99","24.59","2"
"920","2077","1146","1","2","21.99","27.05","3"
"921","1617","261","11","2","22.99","28.28","4"
"922","1204","1437","2","4","21.99","27.05","4"
"923","3864","243","6","1","19.99","24.59","3"
"924","2840","360","29","5","23.99","29.51","4"
"925","942","634","12","3","20.99","25.82","2"
"926","2282","1175","3","4","20.99","25.82","2"
"927","3532","637","24","2","22.99","28.28","4"
"928","2125","1116","33","2","22.99","28.28","1"
"929","2393","662","12","1","19.99","24.59","4"
"930","201","111","7","4","23.99","29.51","2"
"931","3870","989","14","2","22.99","28.28","3"
"932","1485","734","25","5","23.99","29.51","4"
"933","1459","334","7","3","23.99","29.51","2"
"934","1885","197","27","1","39.99","49.19","3"
"935","2987","1145","22","3","21.99","27.05","3"
"936","1246","657","19","3","22.99","28.28","3"
"937","3813","874","31","4","19.99","24.59","1"
"938","2122","841","8","1","22.99","28.28","1"
"939","163","703","25","2","29.99","36.89","3"
"940","3183","387","20","3","19.99","24.59","2"
"941","771","299","8","5","20.99","25.82","3"
"942","523","827","11","2","20.99","25.82","3"
"943","1774","141","27","4","29.99","36.89","4"
"944","1737","36","11","5","21.99","27.05","1"
